test_id,model,dataset,datasetSize,threads,queryName,queryType,elapsedTime,numEntities,numMachines,querySelectivity,temporalRangeIndex,iteration
af5ab84f-1b72-473c-845f-383639e282c1,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1652.44,100,1,increased,0,3
af5ab84f-1b72-473c-845f-383639e282c1,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1441.19,100,1,increased,0,3
af5ab84f-1b72-473c-845f-383639e282c1,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1400.9,100,1,increased,0,3
af5ab84f-1b72-473c-845f-383639e282c1,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,22.07,1,1,increased,0,3
fb13f098-7b2f-4a60-bd6a-a36c75f44d90,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,136.96,10,1,increased,0,4
fb13f098-7b2f-4a60-bd6a-a36c75f44d90,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1299.42,100,1,increased,0,4
fb13f098-7b2f-4a60-bd6a-a36c75f44d90,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1380.97,100,1,increased,0,4
fb13f098-7b2f-4a60-bd6a-a36c75f44d90,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1393.73,100,1,increased,0,4
fb13f098-7b2f-4a60-bd6a-a36c75f44d90,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,32.0,1,1,increased,0,4
f5a61960-5272-488c-9afc-8f4376538ab3,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,140.97,10,1,increased,0,5
f5a61960-5272-488c-9afc-8f4376538ab3,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1267.75,100,1,increased,0,5
f5a61960-5272-488c-9afc-8f4376538ab3,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1368.09,100,1,increased,0,5
f5a61960-5272-488c-9afc-8f4376538ab3,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1431.49,100,1,increased,0,5
f5a61960-5272-488c-9afc-8f4376538ab3,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,21.86,1,1,increased,0,5
2125c863-4654-4970-8820-59a51c0d9c6e,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,133.22,10,1,increased,0,6
2125c863-4654-4970-8820-59a51c0d9c6e,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1270.92,100,1,increased,0,6
2125c863-4654-4970-8820-59a51c0d9c6e,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1376.34,100,1,increased,0,6
2125c863-4654-4970-8820-59a51c0d9c6e,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1418.04,100,1,increased,0,6
2125c863-4654-4970-8820-59a51c0d9c6e,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,21.51,1,1,increased,0,6
8702743d-e0ff-4c22-9db9-5f8ed3e4ce16,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,135.86,10,1,increased,0,7
8702743d-e0ff-4c22-9db9-5f8ed3e4ce16,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1579.18,100,1,increased,0,7
8702743d-e0ff-4c22-9db9-5f8ed3e4ce16,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1774.22,100,1,increased,0,7
8702743d-e0ff-4c22-9db9-5f8ed3e4ce16,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1765.39,100,1,increased,0,7
8702743d-e0ff-4c22-9db9-5f8ed3e4ce16,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,26.24,1,1,increased,0,7
9a0537a2-a301-4873-a164-208e1bfb9f7e,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,163.75,10,1,increased,0,8
9a0537a2-a301-4873-a164-208e1bfb9f7e,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1498.53,100,1,increased,0,8
9a0537a2-a301-4873-a164-208e1bfb9f7e,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1425.5,100,1,increased,0,8
9a0537a2-a301-4873-a164-208e1bfb9f7e,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1405.8,100,1,increased,0,8
9a0537a2-a301-4873-a164-208e1bfb9f7e,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,23.3,1,1,increased,0,8
8758fbf8-49e5-465f-8f34-415ac8ac8743,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,135.68,10,1,increased,0,9
8758fbf8-49e5-465f-8f34-415ac8ac8743,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1258.88,100,1,increased,0,9
8758fbf8-49e5-465f-8f34-415ac8ac8743,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1353.95,100,1,increased,0,9
8758fbf8-49e5-465f-8f34-415ac8ac8743,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1383.67,100,1,increased,0,9
8758fbf8-49e5-465f-8f34-415ac8ac8743,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,27.8,1,1,increased,0,9
22e5a35f-2dc9-437a-a859-fb496a4ea759,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,135.61,10,1,increased,0,10
22e5a35f-2dc9-437a-a859-fb496a4ea759,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1231.92,100,1,increased,0,10
22e5a35f-2dc9-437a-a859-fb496a4ea759,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1368.47,100,1,increased,0,10
22e5a35f-2dc9-437a-a859-fb496a4ea759,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1374.76,100,1,increased,0,10
22e5a35f-2dc9-437a-a859-fb496a4ea759,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,25.16,1,1,increased,0,10
13c37e95-2047-4875-b0ca-f885bff950fc,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,135.09,10,1,increased,0,11
13c37e95-2047-4875-b0ca-f885bff950fc,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1243.35,100,1,increased,0,11
13c37e95-2047-4875-b0ca-f885bff950fc,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1655.52,100,1,increased,0,11
13c37e95-2047-4875-b0ca-f885bff950fc,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1405.37,100,1,increased,0,11
13c37e95-2047-4875-b0ca-f885bff950fc,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,24.42,1,1,increased,0,11
00936e11-bf46-457d-8b42-e6cf2d709ecd,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,167.25,10,1,increased,0,12
00936e11-bf46-457d-8b42-e6cf2d709ecd,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1320.48,100,1,increased,0,12
00936e11-bf46-457d-8b42-e6cf2d709ecd,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1346.8,100,1,increased,0,12
00936e11-bf46-457d-8b42-e6cf2d709ecd,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1377.89,100,1,increased,0,12
00936e11-bf46-457d-8b42-e6cf2d709ecd,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,28.42,1,1,increased,0,12
7cf0f4fe-981d-4b6f-a391-52d5831ab480,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,137.28,10,1,increased,0,13
7cf0f4fe-981d-4b6f-a391-52d5831ab480,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1316.65,100,1,increased,0,13
7cf0f4fe-981d-4b6f-a391-52d5831ab480,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1318.02,100,1,increased,0,13
7cf0f4fe-981d-4b6f-a391-52d5831ab480,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1503.61,100,1,increased,0,13
7cf0f4fe-981d-4b6f-a391-52d5831ab480,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,23.38,1,1,increased,0,13
