test_id,queryid,model,dataset,datasetSize,threads,elapsedTime,numMachines,cardinality,queryMode
e3792fbc-1c00-4bf1-9456-e04afbe1a2aa,AgentOutlier,stgraph,smartbench,small,1,2020,-1,100,OPTIMIZED
122af0ac-e533-4c35-88ae-2051e62ebd99,AgentOutlier,stgraph,smartbench,small,4,449,-1,100,OPTIMIZED
1717d4df-ed51-4a8d-a34c-fca79cb161d4,AgentOutlier,stgraph,smartbench,small,8,300,-1,100,OPTIMIZED
48587624-1502-4fec-a1b0-1c71e8f1ba43,AgentOutlier,stgraph,smartbench,small,16,253,-1,100,OPTIMIZED
ecad2dd9-5bdd-43ed-86f4-f29b9493d8c0,AgentOutlier,stgraph,smartbench,medium,1,269,-1,8,OPTIMIZED
9d4241f6-f6db-49ae-a300-e0c1935b9f91,AgentOutlier,stgraph,smartbench,medium,4,81,-1,8,OPTIMIZED
1e2a39de-e360-4eff-b7d8-9e6794fcc655,AgentOutlier,stgraph,smartbench,medium,8,60,-1,8,OPTIMIZED
bf4d41b3-f2f6-497f-910a-fe08cfc0d679,AgentOutlier,stgraph,smartbench,medium,16,61,-1,8,OPTIMIZED
f820da61-3983-4a96-b110-97eb3fdcfcb7,AgentOutlier,stgraph,smartbench,large,1,93215,-1,1000,OPTIMIZED
9eee2796-e2cf-45b0-bfc2-c39b39a40cad,AgentOutlier,stgraph,smartbench,large,4,23294,-1,1000,OPTIMIZED
7e23bbdd-715d-4722-aa85-a82eb5b522e9,AgentOutlier,stgraph,smartbench,large,8,13542,-1,1000,OPTIMIZED
4455241f-c193-42d8-b762-b1e82a4faa99,AgentOutlier,stgraph,smartbench,large,16,11714,-1,1000,OPTIMIZED
fc44839e-9f8d-43b4-a9a0-a39c1af53042,MaintenanceOwners,stgraph,smartbench,small,1,776,-1,100,OPTIMIZED
a20952cf-e9cf-4c57-9789-67bacd7edaf0,MaintenanceOwners,stgraph,smartbench,small,4,237,-1,100,OPTIMIZED
08f459e6-ac3a-4618-a925-70ac48d71e7c,MaintenanceOwners,stgraph,smartbench,small,8,137,-1,100,OPTIMIZED
acb7b768-487a-41d6-8f34-5b7828130cfa,MaintenanceOwners,stgraph,smartbench,small,16,129,-1,100,OPTIMIZED
6f979afd-e74a-437d-88aa-e4e9c8905746,MaintenanceOwners,stgraph,smartbench,medium,1,89,-1,8,OPTIMIZED
ad1ee90d-a819-4055-8c9c-0ec35378fb93,MaintenanceOwners,stgraph,smartbench,medium,4,43,-1,8,OPTIMIZED
0b9c1e9d-c16b-4e8a-826d-d36dd32ea394,MaintenanceOwners,stgraph,smartbench,medium,8,37,-1,8,OPTIMIZED
d5a66a0e-63ae-45ff-a478-c843359c292c,MaintenanceOwners,stgraph,smartbench,medium,16,45,-1,8,OPTIMIZED
9b9f0c27-c2e2-4c6e-a5cc-0f1fb80bb303,MaintenanceOwners,stgraph,smartbench,large,1,8433,-1,1000,OPTIMIZED
8102782d-faa6-4207-bdc3-ffedc583b88a,MaintenanceOwners,stgraph,smartbench,large,4,3401,-1,1000,OPTIMIZED
e513ca59-6be9-4250-b909-4ab1b36917ec,MaintenanceOwners,stgraph,smartbench,large,8,2672,-1,1000,OPTIMIZED
5af22e27-b602-444e-a28b-0e6c17a15024,MaintenanceOwners,stgraph,smartbench,large,16,2266,-1,1000,OPTIMIZED
9a98bd2c-e0a5-4ab9-aee2-9bdcb1c51eb5,EnvironmentOutlier,stgraph,smartbench,small,1,3132,-1,4,OPTIMIZED
f2dccc5e-3522-4b98-ae8f-392bb5d0b564,EnvironmentOutlier,stgraph,smartbench,small,4,745,-1,4,OPTIMIZED
55cba519-4d97-4738-844d-dbf908574161,EnvironmentOutlier,stgraph,smartbench,small,8,667,-1,4,OPTIMIZED
01d9ce74-8da3-41aa-9ff4-d3dc2053f392,EnvironmentOutlier,stgraph,smartbench,small,16,442,-1,4,OPTIMIZED
9a851da7-ed88-4be8-8658-81e53b22f9e8,EnvironmentOutlier,stgraph,smartbench,medium,1,415,-1,4,OPTIMIZED
aae8350f-9989-433a-b067-6d736e5db766,EnvironmentOutlier,stgraph,smartbench,medium,4,128,-1,4,OPTIMIZED
67753670-9a4a-4d24-9553-346ac841eedd,EnvironmentOutlier,stgraph,smartbench,medium,8,165,-1,4,OPTIMIZED
e60b55a2-b552-4583-b2dd-eeaf1ed15ade,EnvironmentOutlier,stgraph,smartbench,medium,16,103,-1,4,OPTIMIZED
99465547-7876-495c-b6a8-ab646692f5e6,EnvironmentOutlier,stgraph,smartbench,large,1,168118,-1,5,OPTIMIZED
58d4f599-f48f-4574-a988-90a737c6494c,EnvironmentOutlier,stgraph,smartbench,large,4,50382,-1,5,OPTIMIZED
d91f594b-e82f-45ef-a639-d73f10538895,AgentOutlier,stgraph,smartbench,small,1,2093,-1,100,OPTIMIZED
4434900a-c1ca-445f-b94e-b389b1149d59,AgentOutlier,stgraph,smartbench,small,4,464,-1,100,OPTIMIZED
2221e2d5-947c-4f26-bb0b-a9a47a5809b3,AgentOutlier,stgraph,smartbench,small,8,293,-1,100,OPTIMIZED
9c1fc213-e2f3-4b38-b0b2-09ec0aa4756e,AgentOutlier,stgraph,smartbench,small,16,264,-1,100,OPTIMIZED
a0a0d327-e23a-46d2-927c-3d480864e85b,AgentOutlier,stgraph,smartbench,medium,1,5961,-1,200,OPTIMIZED
69d8c717-7c5e-4a5c-ad45-b04f6d196529,AgentOutlier,stgraph,smartbench,medium,4,1439,-1,200,OPTIMIZED
a5cbb3e7-09c7-4eeb-99d4-5ada7fd05efb,AgentOutlier,stgraph,smartbench,medium,8,946,-1,200,OPTIMIZED
40ee94df-3f7d-42e1-a294-f92f3170d86c,AgentOutlier,stgraph,smartbench,medium,16,796,-1,200,OPTIMIZED
75a413d9-a0df-4726-bc17-e5ac4791248a,AgentOutlier,stgraph,smartbench,large,1,83138,-1,1000,OPTIMIZED
8256e509-aeb2-4273-b9c3-812a2561d8c2,AgentOutlier,stgraph,smartbench,large,4,22889,-1,1000,OPTIMIZED
a3af89ef-a213-4fad-af76-7502c470047a,AgentOutlier,stgraph,smartbench,large,8,13490,-1,1000,OPTIMIZED
ec7f0446-5b10-4e3f-8d7c-9fd77e9ebb30,AgentOutlier,stgraph,smartbench,large,16,11767,-1,1000,OPTIMIZED
b7142dae-1a5e-4c38-930f-76789527c33a,MaintenanceOwners,stgraph,smartbench,small,1,820,-1,100,OPTIMIZED
6ed0636b-e7fd-4653-ac32-0fc2616a6fbf,MaintenanceOwners,stgraph,smartbench,small,4,228,-1,100,OPTIMIZED
5eb3b0dc-f734-472b-98fa-01d1cc6f4d7f,MaintenanceOwners,stgraph,smartbench,small,8,143,-1,100,OPTIMIZED
faedc778-b443-459e-b3d7-955fe74f02e3,MaintenanceOwners,stgraph,smartbench,small,16,132,-1,100,OPTIMIZED
bddbf780-e1fd-4394-9571-bc10318fee46,MaintenanceOwners,stgraph,smartbench,medium,1,1401,-1,200,OPTIMIZED
d33d03e7-54ed-44ad-abfc-677643a5a555,MaintenanceOwners,stgraph,smartbench,medium,4,451,-1,200,OPTIMIZED
5b14ea58-8ca2-476b-99fc-ab241862bfac,MaintenanceOwners,stgraph,smartbench,medium,8,308,-1,200,OPTIMIZED
5df819a9-a54f-47dd-a921-4d4a8e271664,MaintenanceOwners,stgraph,smartbench,medium,16,267,-1,200,OPTIMIZED
ad250dee-5983-42cd-9840-ce48fad23c26,MaintenanceOwners,stgraph,smartbench,large,1,8534,-1,1000,OPTIMIZED
089b9d64-fb6f-4a1a-9952-621e59352a17,MaintenanceOwners,stgraph,smartbench,large,4,3333,-1,1000,OPTIMIZED
5ca23c85-885c-45d9-aa50-82207ca01f35,MaintenanceOwners,stgraph,smartbench,large,8,2599,-1,1000,OPTIMIZED
f60f1ef2-9608-4b81-b02f-c2e600b776ab,MaintenanceOwners,stgraph,smartbench,large,16,2324,-1,1000,OPTIMIZED
156b1691-0f2d-4ff6-bc29-76b0a149ce80,EnvironmentOutlier,stgraph,smartbench,small,1,3021,-1,4,OPTIMIZED
2fe84ab1-7a99-4bb8-9e4f-2dfc44e048f0,EnvironmentOutlier,stgraph,smartbench,small,4,759,-1,4,OPTIMIZED
720539eb-1834-4b58-b856-7d7e958cc575,EnvironmentOutlier,stgraph,smartbench,small,8,486,-1,4,OPTIMIZED
2b1e8ac4-3904-4ce7-8536-53232696c92c,EnvironmentOutlier,stgraph,smartbench,small,16,400,-1,4,OPTIMIZED
0f7d4ef4-3c3b-4844-a4ca-caeb7604b3c1,EnvironmentOutlier,stgraph,smartbench,medium,1,9470,-1,5,OPTIMIZED
3d4ab982-83b2-4287-a5c4-9a9c09b235e3,EnvironmentOutlier,stgraph,smartbench,medium,4,2490,-1,5,OPTIMIZED
8c977484-a965-4b49-97e7-cd3ecc698173,EnvironmentOutlier,stgraph,smartbench,medium,8,1852,-1,5,OPTIMIZED
2a5dade3-a0d6-46dc-bad1-3770020be8aa,EnvironmentOutlier,stgraph,smartbench,medium,16,1395,-1,5,OPTIMIZED
e650568b-7a8f-43b7-ae81-3d0742cdf8d1,EnvironmentOutlier,stgraph,smartbench,large,1,167876,-1,5,OPTIMIZED
36842a40-8a5c-45f5-a7e1-75fee4714bb8,EnvironmentOutlier,stgraph,smartbench,large,4,49670,-1,5,OPTIMIZED
d35674d0-b082-42fe-8a75-a5ec960329d1,EnvironmentOutlier,stgraph,smartbench,large,8,34555,-1,5,OPTIMIZED
0ec54a19-5525-490c-a2b5-29823aa0ae2e,EnvironmentOutlier,stgraph,smartbench,large,16,33648,-1,5,OPTIMIZED
e98de38b-4599-48b6-9073-a5247447777d,EnvironmentCoverage,stgraph,smartbench,small,1,1,-1,10,OPTIMIZED
1f89ecc7-de15-40e4-acb2-b3f2b99f187e,EnvironmentCoverage,stgraph,smartbench,small,4,1,-1,10,OPTIMIZED
19874aa9-9c4d-4ba8-82e4-d0a51bd0bf2d,EnvironmentCoverage,stgraph,smartbench,small,8,1,-1,10,OPTIMIZED
e6b219e8-8d38-4432-9ded-c3d735493950,EnvironmentCoverage,stgraph,smartbench,small,16,0,-1,10,OPTIMIZED
e569260e-446f-4a1f-aace-455e7c1dbc98,EnvironmentCoverage,stgraph,smartbench,medium,1,1,-1,20,OPTIMIZED
45e5072a-575f-4b76-9488-4441bf6142fa,EnvironmentCoverage,stgraph,smartbench,medium,4,1,-1,20,OPTIMIZED
c2ef948e-e68f-42d4-9937-5ef95a0d885e,EnvironmentCoverage,stgraph,smartbench,medium,8,0,-1,20,OPTIMIZED
58202a25-5bf4-49b0-a56f-1896941b653b,EnvironmentCoverage,stgraph,smartbench,medium,16,0,-1,20,OPTIMIZED
5dc55c76-b5a4-432b-95c9-a983609a2bf0,EnvironmentCoverage,stgraph,smartbench,large,1,4,-1,131,OPTIMIZED
d766b7de-b18e-4a30-9fc9-0a980193e733,EnvironmentCoverage,stgraph,smartbench,large,4,3,-1,131,OPTIMIZED
14f42692-482e-4d6b-892f-34fe87feb7fc,EnvironmentCoverage,stgraph,smartbench,large,8,3,-1,131,OPTIMIZED
d3548e82-b0e3-4333-8c5e-b4e664ba66cb,EnvironmentCoverage,stgraph,smartbench,large,16,3,-1,131,OPTIMIZED
eaec3220-518f-49dc-b914-3e6e5abede01,AgentHistory,stgraph,smartbench,small,1,17,-1,1,OPTIMIZED
61591e8a-7dad-48be-ba92-640b31075aff,AgentHistory,stgraph,smartbench,small,4,10,-1,1,OPTIMIZED
5b762190-e836-46e1-b8f1-0c83436e3152,AgentHistory,stgraph,smartbench,small,8,8,-1,1,OPTIMIZED
30c86d1e-31aa-457e-9154-b4cdae2250b1,AgentHistory,stgraph,smartbench,small,16,8,-1,1,OPTIMIZED
6c2b4be5-0fce-4b42-80b1-4f94af8ed819,AgentHistory,stgraph,smartbench,medium,1,16,-1,1,OPTIMIZED
24692f94-cd02-426a-94e3-e005e555e784,AgentHistory,stgraph,smartbench,medium,4,10,-1,1,OPTIMIZED
894c79b2-4d59-4944-9b39-849a362c51c9,AgentHistory,stgraph,smartbench,medium,8,9,-1,1,OPTIMIZED
05344d28-7d67-41f5-a024-248498e9cab3,AgentHistory,stgraph,smartbench,medium,16,9,-1,1,OPTIMIZED
eed1be3d-58d2-4b2d-a601-0d5ef49dd91c,AgentHistory,stgraph,smartbench,large,1,20,-1,1,OPTIMIZED
9421534a-0ac6-4a6c-aa34-3086346a6a66,AgentHistory,stgraph,smartbench,large,4,21,-1,1,OPTIMIZED
0c43e43f-ac1e-4895-9a55-339e9118a982,AgentHistory,stgraph,smartbench,large,8,21,-1,1,OPTIMIZED
9b7cafdc-55b5-4c05-9da2-e32291597e1d,AgentHistory,stgraph,smartbench,large,16,23,-1,1,OPTIMIZED
bd9717c5-e163-44df-a573-c32ebcc72908,AgentOutlier,stgraph,smartbench,small,1,2073,-1,100,OPTIMIZED
bf7f2035-c9f2-4c4f-ac00-4e72015ccc65,AgentOutlier,stgraph,smartbench,small,4,451,-1,100,OPTIMIZED
6207fbc4-0da7-425c-b382-88cbc0ebed81,AgentOutlier,stgraph,smartbench,small,8,291,-1,100,OPTIMIZED
f2e5ac58-85c1-4d6b-b71c-e9b5528708f8,AgentOutlier,stgraph,smartbench,small,16,244,-1,100,OPTIMIZED
80fea2cc-e154-41a1-b231-9142aaef0c2f,AgentOutlier,stgraph,smartbench,medium,1,5808,-1,200,OPTIMIZED
4b840fb2-1c38-486e-871c-9f68af6dfc4a,AgentOutlier,stgraph,smartbench,medium,4,1400,-1,200,OPTIMIZED
3e58f53e-6f6e-422f-a3c9-64321acd6d32,AgentOutlier,stgraph,smartbench,medium,8,927,-1,200,OPTIMIZED
1d6d932c-cc58-4bbb-bb28-efca7e860938,AgentOutlier,stgraph,smartbench,medium,16,770,-1,200,OPTIMIZED
1d207090-11a2-4761-a124-3bd2870e639f,AgentOutlier,stgraph,smartbench,large,1,80952,-1,1000,OPTIMIZED
9e85556f-208f-44f2-b7ea-0a18c147eeec,AgentOutlier,stgraph,smartbench,large,4,22585,-1,1000,OPTIMIZED
3b4a91cb-b4a1-481b-8b78-9444bc0c1d4f,AgentOutlier,stgraph,smartbench,large,8,13440,-1,1000,OPTIMIZED
1ed74895-7853-42e3-b795-b70c181382b2,AgentOutlier,stgraph,smartbench,large,16,11766,-1,1000,OPTIMIZED
5c8a1b6c-a298-4758-96cf-cb8f5f6bb7dc,MaintenanceOwners,stgraph,smartbench,small,1,760,-1,100,OPTIMIZED
031e74cc-6c7e-463c-a5ee-684cff0ee70e,MaintenanceOwners,stgraph,smartbench,small,4,223,-1,100,OPTIMIZED
13197c6a-5039-4e47-9fff-7a52e264b0d3,MaintenanceOwners,stgraph,smartbench,small,8,132,-1,100,OPTIMIZED
f17e8a56-ef4a-4b0c-94ab-871a89ae809c,MaintenanceOwners,stgraph,smartbench,small,16,138,-1,100,OPTIMIZED
a29fe394-c870-4873-89af-17db86275e6f,MaintenanceOwners,stgraph,smartbench,medium,1,1372,-1,200,OPTIMIZED
97eed05a-9a7a-44a0-b67a-339fe1ae6edb,MaintenanceOwners,stgraph,smartbench,medium,4,455,-1,200,OPTIMIZED
5d08a6bc-6901-4e6b-bb88-7da5760024a9,MaintenanceOwners,stgraph,smartbench,medium,8,278,-1,200,OPTIMIZED
e5ec2a03-be5f-4f04-9007-68a8e9e70cb4,MaintenanceOwners,stgraph,smartbench,medium,16,266,-1,200,OPTIMIZED
7eca35d4-15fd-4fa4-bb32-21a0f41ec78a,MaintenanceOwners,stgraph,smartbench,large,1,8609,-1,1000,OPTIMIZED
ac093b4f-d945-4dd6-abce-a1a72f863ade,MaintenanceOwners,stgraph,smartbench,large,4,3315,-1,1000,OPTIMIZED
65a6dbba-9e4c-4ec2-a10c-e2097b2e1cec,MaintenanceOwners,stgraph,smartbench,large,8,2477,-1,1000,OPTIMIZED
96428b46-4d3c-4a7b-bda5-4f9f20123398,MaintenanceOwners,stgraph,smartbench,large,16,2276,-1,1000,OPTIMIZED
271ae3f5-d01d-4347-bd54-8848d1d6e6af,EnvironmentOutlier,stgraph,smartbench,small,1,2961,-1,4,OPTIMIZED
72fdd7ae-f19c-45dc-a65a-39fffb8d9a5a,EnvironmentOutlier,stgraph,smartbench,small,4,738,-1,4,OPTIMIZED
ed60862a-30c2-4ee6-8d82-f9bab8345981,EnvironmentOutlier,stgraph,smartbench,small,8,494,-1,4,OPTIMIZED
0e753bcd-c911-4372-a131-ed06d1d982ef,EnvironmentOutlier,stgraph,smartbench,small,16,444,-1,4,OPTIMIZED
794e123e-0336-4dee-8bbd-d31c7266b523,EnvironmentOutlier,stgraph,smartbench,medium,1,9426,-1,5,OPTIMIZED
6e9b4d73-b9aa-4dcd-9d43-86daa15d3868,EnvironmentOutlier,stgraph,smartbench,medium,4,2532,-1,5,OPTIMIZED
4c44fdd7-1aeb-46ed-bdaa-0a42b0e0dd25,EnvironmentOutlier,stgraph,smartbench,medium,8,1665,-1,5,OPTIMIZED
6484f92d-9ec7-4bf8-932f-47448a0e4ba6,EnvironmentOutlier,stgraph,smartbench,medium,16,1510,-1,5,OPTIMIZED
8dff5ba9-5986-4582-89a2-4b0e17f15219,EnvironmentOutlier,stgraph,smartbench,large,1,165751,-1,5,OPTIMIZED
6ce13d11-1a87-439d-ab53-641fc544d64d,EnvironmentOutlier,stgraph,smartbench,large,4,48590,-1,5,OPTIMIZED
545028e9-7c24-4aaa-a30d-031be96410d1,EnvironmentOutlier,stgraph,smartbench,large,8,33855,-1,5,OPTIMIZED
de63655f-88e6-4761-b245-06e5d7b52cc9,EnvironmentOutlier,stgraph,smartbench,large,16,32841,-1,5,OPTIMIZED
0c85a6a9-8ff4-45d4-910e-c8aa48d346af,EnvironmentCoverage,stgraph,smartbench,small,1,2,-1,10,OPTIMIZED
8eed7110-c0c2-4ca2-9d1c-0835fc6d8319,EnvironmentCoverage,stgraph,smartbench,small,4,2,-1,10,OPTIMIZED
e64b52f3-6659-4cb7-8f4f-d0a21dace60d,EnvironmentCoverage,stgraph,smartbench,small,8,1,-1,10,OPTIMIZED
c83a8c32-d799-4194-844a-544dd62c08ee,EnvironmentCoverage,stgraph,smartbench,small,16,1,-1,10,OPTIMIZED
e6ee32cb-23ed-410f-a4aa-74ae26a7e39f,EnvironmentCoverage,stgraph,smartbench,medium,1,3,-1,20,OPTIMIZED
488b5dd3-132e-4357-a33f-db1448d724a3,EnvironmentCoverage,stgraph,smartbench,medium,4,2,-1,20,OPTIMIZED
239b8290-a5d2-4984-a97d-1a09d8d273d1,EnvironmentCoverage,stgraph,smartbench,medium,8,2,-1,20,OPTIMIZED
968a975b-2e28-4796-9cec-7258c005356d,EnvironmentCoverage,stgraph,smartbench,medium,16,1,-1,20,OPTIMIZED
aae43259-3031-4f8e-a3d0-8101847cf5b4,EnvironmentCoverage,stgraph,smartbench,large,1,4,-1,131,OPTIMIZED
4078c916-45a3-4db3-8a6c-bd9af93d4435,EnvironmentCoverage,stgraph,smartbench,large,4,4,-1,131,OPTIMIZED
391dcfd6-931c-4fbe-a894-2c09aed19028,EnvironmentCoverage,stgraph,smartbench,large,8,3,-1,131,OPTIMIZED
4c515179-6cd5-4aa9-b656-66a98fc92c4c,EnvironmentCoverage,stgraph,smartbench,large,16,3,-1,131,OPTIMIZED
71e098e0-851b-46d0-8d03-6817c8a63f16,AgentHistory,stgraph,smartbench,small,1,15,-1,1,OPTIMIZED
aee58114-39e4-4dac-be67-f42beaa8bf96,AgentHistory,stgraph,smartbench,small,4,8,-1,1,OPTIMIZED
b7d48c3a-5c72-4486-bb74-ed0660e8e905,AgentHistory,stgraph,smartbench,small,8,8,-1,1,OPTIMIZED
99ef1e48-bfcd-43c2-9938-8724e06ed434,AgentHistory,stgraph,smartbench,small,16,7,-1,1,OPTIMIZED
f3c8951c-91a2-4404-8e01-199f9416dc41,AgentHistory,stgraph,smartbench,medium,1,10,-1,1,OPTIMIZED
4e04dc3d-358a-4dff-aa60-b4c83a5694a8,AgentHistory,stgraph,smartbench,medium,4,10,-1,1,OPTIMIZED
589c6cf8-bc29-4547-acf4-a8a82088bc3b,AgentHistory,stgraph,smartbench,medium,8,9,-1,1,OPTIMIZED
2ab9f180-c2d3-49ed-a939-d2671465d774,AgentHistory,stgraph,smartbench,medium,16,10,-1,1,OPTIMIZED
85ee4eee-b834-4415-ba51-1a7ae7320a4e,AgentHistory,stgraph,smartbench,large,1,21,-1,1,OPTIMIZED
6c102a49-86ac-46f1-a153-d69e2597647d,AgentHistory,stgraph,smartbench,large,4,23,-1,1,OPTIMIZED
dea6a4b6-013e-42d6-a204-1b6c217f784c,AgentHistory,stgraph,smartbench,large,8,24,-1,1,OPTIMIZED
961714fc-57a2-48e8-a98b-b2349173a81e,AgentHistory,stgraph,smartbench,large,16,22,-1,1,OPTIMIZED
aa024f80-a265-4595-9495-9b85d4b92c00,AgentOutlier,stgraph,smartbench,medium,1,281479,1,200,NAIVE
3053860a-99ff-4934-8912-d744dfc4085a,AgentOutlier,stgraph,smartbench,medium,1,5864,1,200,OPTIMIZED
fe124413-eac1-467c-8d66-a40c579ce887,MaintenanceOwners,stgraph,smartbench,medium,1,660929,1,200,NAIVE
4dc7eb5e-abd5-4c0a-a792-31bdf69e6f73,MaintenanceOwners,stgraph,smartbench,medium,1,1757,1,200,OPTIMIZED
1cbe2810-4682-45fe-9329-e98ae2e96331,EnvironmentOutlier,stgraph,smartbench,medium,1,258212,1,5,NAIVE
fa03daba-354a-4d0c-8129-1106267cebe1,EnvironmentOutlier,stgraph,smartbench,medium,1,11081,1,5,OPTIMIZED
b82f4150-5dc5-41f9-b19c-b7aabb85cd1a,EnvironmentCoverage,stgraph,smartbench,medium,1,2,1,20,NAIVE
38be9933-1cdd-4428-9f26-0334c9ff6d01,EnvironmentCoverage,stgraph,smartbench,medium,1,2,1,20,OPTIMIZED
c0f87680-9c06-4d13-b02b-0c50ba923895,AgentHistory,stgraph,smartbench,medium,1,1213,1,1,NAIVE
8b949ef7-f4a6-423b-905c-585efea2b98b,AgentHistory,stgraph,smartbench,medium,1,15,1,1,OPTIMIZED
28040119-4f5f-4a78-a78e-d2e6b90f6605,AgentOutlier,stgraph,smartbench,medium,1,282511,1,200,NAIVE
bc03cb41-5de4-4233-a81c-959fc0348e99,AgentOutlier,stgraph,smartbench,medium,1,5899,1,200,OPTIMIZED
23b5261f-e13c-4be2-b8a0-ec598afc0476,MaintenanceOwners,stgraph,smartbench,medium,1,604015,1,200,NAIVE
139d3799-7546-4635-96bb-3c0352739e4c,MaintenanceOwners,stgraph,smartbench,medium,1,1671,1,200,OPTIMIZED
8c26de92-5383-4b0b-94a6-56e6c57486b7,EnvironmentOutlier,stgraph,smartbench,medium,1,256217,1,5,NAIVE
41c1bbc0-e4ab-4bc2-bdc2-3cb2d7cf26b8,EnvironmentOutlier,stgraph,smartbench,medium,1,10170,1,5,OPTIMIZED
f56c9258-659b-4f38-b982-f4ad37ed0c8f,EnvironmentCoverage,stgraph,smartbench,medium,1,3,1,20,NAIVE
512fa69b-b788-4fdc-8754-df07162fe153,EnvironmentCoverage,stgraph,smartbench,medium,1,5,1,20,OPTIMIZED
f303de1f-f2fc-4acc-99e7-a947f137a5a5,AgentHistory,stgraph,smartbench,medium,1,1498,1,1,NAIVE
ddc6f3a8-20fa-4662-a70a-5eb723c3619d,AgentHistory,stgraph,smartbench,medium,1,14,1,1,OPTIMIZED
7d1c21ab-e493-4b34-9fbf-6e7ddd0e6c5d,EnvironmentOutlier,stgraph,smartbench,small,1,74955,1,4,NAIVE
591c4e9d-d23a-4190-bb37-009cf4a72677,EnvironmentOutlier,stgraph,smartbench,medium,1,285333,1,5,NAIVE
115d8b80-a4ab-4a82-96eb-42705bb890cb,EnvironmentOutlier,stgraph,smartbench,small,1,3267,1,4,OPTIMIZED
50cc6847-513e-434e-8984-ed36d5b436f7,EnvironmentOutlier,stgraph,smartbench,medium,1,10226,1,5,OPTIMIZED
c7a0dc8c-c5f3-41e0-8bf5-765ede99a8d9,EnvironmentOutlier,stgraph,smartbench,small,1,68426,1,4,NAIVE
cb9a1af8-30f7-47d3-ac1a-793c9c2bf34f,EnvironmentOutlier,stgraph,smartbench,medium,1,274059,1,5,NAIVE
c646b100-aa8d-413c-a422-5ec578cd4876,EnvironmentOutlier,stgraph,smartbench,small,1,3338,1,4,OPTIMIZED
0798f1e1-c7fc-4c4b-b74b-adb85ee60d18,EnvironmentOutlier,stgraph,smartbench,medium,1,10219,1,5,OPTIMIZED
bcad88cd-fd01-4193-bfb0-9892a3d36b4c,AgentOutlier,stgraph,smartbench,small,1,68790,1,100,NAIVE
be5f6385-0646-494f-824a-c1fbf8f90d4f,AgentOutlier,stgraph,smartbench,medium,1,267209,1,200,NAIVE
45ea4026-3c30-46be-95c5-7c8bf927a61d,AgentOutlier,stgraph,smartbench,small,1,2168,1,100,OPTIMIZED
ae68dcf7-1688-436b-997a-7fd27252a1cd,AgentOutlier,stgraph,smartbench,medium,1,5819,1,200,OPTIMIZED
085d4619-fd07-46bf-8106-f049434c5c4b,MaintenanceOwners,stgraph,smartbench,small,1,117020,1,100,NAIVE
616a25bc-7bb5-4518-a5fb-e243bcc5f0b2,MaintenanceOwners,stgraph,smartbench,medium,1,627777,1,200,NAIVE
3d164ba2-c34c-48b7-80c0-3bb8f78ddcca,MaintenanceOwners,stgraph,smartbench,small,1,855,1,100,OPTIMIZED
913e5d25-e989-47c2-ba87-7f34a64f5667,MaintenanceOwners,stgraph,smartbench,medium,1,1667,1,200,OPTIMIZED
10bbf9ca-8e67-4377-ae4e-11f60f6a2d71,EnvironmentOutlier,stgraph,smartbench,small,1,68474,1,4,NAIVE
3ae6ed51-3a9d-4b4a-b76d-ac49093d1bf2,AgentHistory,stgraph,smartbench,small,1,1227,1,1,NAIVE
7273b5b3-86e3-4ec4-9e20-fe127b94a959,AgentHistory,stgraph,smartbench,medium,1,1731,1,1,NAIVE
c494412e-547b-4be5-a72b-073646f6059a,AgentHistory,stgraph,smartbench,small,1,58,1,1,OPTIMIZED
f4aa8fa7-ed84-41b6-bf08-ac9f04a5f510,AgentHistory,stgraph,smartbench,medium,1,61,1,1,OPTIMIZED
9794549c-d248-41a2-b5ae-174f0d64ed87,EnvironmentCoverage,stgraph,smartbench,small,1,36,1,10,NAIVE
756d05d1-5762-4942-add2-0fba8da60d96,EnvironmentCoverage,stgraph,smartbench,medium,1,7,1,20,NAIVE
9a7a69b7-e808-4a35-b408-4ba344c95e2f,EnvironmentCoverage,stgraph,smartbench,small,1,2,1,10,OPTIMIZED
259fa9d7-17d4-4767-94c8-d56ad8adb44d,EnvironmentCoverage,stgraph,smartbench,medium,1,3,1,20,OPTIMIZED
31de4aef-d836-4d6b-95c7-7e4e08bcb0f8,AgentHistory,stgraph,smartbench,small,1,1270,1,1,NAIVE
14267e12-e353-41d4-82b5-700ecba788fc,AgentHistory,stgraph,smartbench,medium,1,2100,1,1,NAIVE
eac67a4a-4e6e-43ce-9cdf-9e7a25f89b3c,AgentHistory,stgraph,smartbench,small,1,32,1,1,OPTIMIZED
9e8f709a-f7a7-4d5e-a837-3c35823687e9,AgentHistory,stgraph,smartbench,medium,1,31,1,1,OPTIMIZED
c7330fcb-4b78-48c9-b29d-e42780454c13,EnvironmentCoverage,stgraph,smartbench,small,1,33,1,10,NAIVE
bd5e4b91-2053-48b6-a28a-fa56d307cc97,EnvironmentCoverage,stgraph,smartbench,medium,1,6,1,20,NAIVE
8296caaf-b75b-4d0c-82c2-128181a9669e,EnvironmentCoverage,stgraph,smartbench,small,1,2,1,10,OPTIMIZED
87b8fa28-129a-48eb-ab60-467baa150a1d,EnvironmentCoverage,stgraph,smartbench,medium,1,4,1,20,OPTIMIZED
c6d659be-fe54-447e-8f12-eebd0c591059,EnvironmentCoverage,stgraph,smartbench,small,1,35,1,10,NAIVE
