test_id,model,dataset,datasetSize,threads,queryName,queryType,elapsedTime,numEntities,numMachines
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,16,AgentOutlier,edgesDirection,10449,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,8,EnvironmentCoverage,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,AgentOutlier,edgesDirection,163036,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,12,EnvironmentCoverage,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,4,EnvironmentAggregate,edgesDirection,29835,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,8,AgentHistory,edgesDirection,1,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,12,AgentOutlier,edgesDirection,13466,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,16,AgentHistory,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,4,EnvironmentCoverage,edgesDirection,3,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,EnvironmentAggregate,edgesDirection,186181,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,MaintenanceOwners,edgesDirection,94464,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,4,MaintenanceOwners,edgesDirection,22877,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,4,MaintenanceOwners,edgesDirection,72478,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,1,AgentOutlier,edgesDirection,502170,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,2,EnvironmentCoverage,edgesDirection,5,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,EnvironmentAggregate,edgesDirection,46271,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,16,MaintenanceOwners,edgesDirection,18111,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,EnvironmentCoverage,edgesDirection,9,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,12,EnvironmentCoverage,edgesDirection,1,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,1,AgentHistory,edgesDirection,11,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,1,EnvironmentCoverage,edgesDirection,17,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,EnvironmentAggregate,edgesDirection,192959,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,16,AgentHistory,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,16,AgentHistory,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,8,MaintenanceOwners,edgesDirection,11893,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,EnvironmentAggregate,edgesDirection,45720,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,AgentOutlier,edgesDirection,64277,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,20,EnvironmentCoverage,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,1,EnvironmentAggregate,edgesDirection,366209,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,AgentHistory,edgesDirection,6,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,16,MaintenanceOwners,edgesDirection,5698,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,4,AgentHistory,edgesDirection,3,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,2,MaintenanceOwners,edgesDirection,45721,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,16,EnvironmentAggregate,edgesDirection,23410,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,MaintenanceOwners,edgesDirection,151041,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,AgentHistory,edgesDirection,13,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,12,EnvironmentCoverage,edgesDirection,1,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,2,EnvironmentAggregate,edgesDirection,58750,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,16,EnvironmentAggregate,edgesDirection,22726,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,AgentOutlier,edgesDirection,162591,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,4,EnvironmentCoverage,edgesDirection,4,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,EnvironmentAggregate,edgesDirection,118168,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,12,EnvironmentAggregate,edgesDirection,31100,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,4,MaintenanceOwners,edgesDirection,73388,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,20,AgentOutlier,edgesDirection,25751,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,MaintenanceOwners,edgesDirection,36006,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,EnvironmentAggregate,edgesDirection,45964,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,12,AgentHistory,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,16,EnvironmentCoverage,edgesDirection,1,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,20,AgentHistory,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,1,EnvironmentAggregate,edgesDirection,364887,-1,1



054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,AgentHistory,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,16,EnvironmentAggregate,edgesDirection,22812,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,20,AgentHistory,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,12,AgentHistory,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,EnvironmentAggregate,edgesDirection,118131,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,EnvironmentAggregate,edgesDirection,118315,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,AgentHistory,edgesDirection,12,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,20,EnvironmentAggregate,edgesDirection,6258,-1,1


054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,1,AgentHistory,edgesDirection,15,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,4,EnvironmentAggregate,edgesDirection,29334,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,12,AgentOutlier,edgesDirection,13654,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,12,EnvironmentCoverage,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,12,EnvironmentAggregate,edgesDirection,30698,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,4,AgentOutlier,edgesDirection,42853,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,16,AgentOutlier,edgesDirection,31545,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,EnvironmentAggregate,edgesDirection,45748,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,16,AgentOutlier,edgesDirection,31795,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,AgentHistory,edgesDirection,6,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,EnvironmentAggregate,edgesDirection,182505,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,4,AgentOutlier,edgesDirection,128266,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,MaintenanceOwners,edgesDirection,146734,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,4,MaintenanceOwners,edgesDirection,74847,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,MaintenanceOwners,edgesDirection,145675,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,16,AgentHistory,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,EnvironmentAggregate,edgesDirection,45672,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,1,EnvironmentCoverage,edgesDirection,19,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,1,AgentHistory,edgesDirection,15,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,4,AgentOutlier,edgesDirection,126363,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,4,MaintenanceOwners,edgesDirection,73344,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,1,AgentHistory,edgesDirection,17,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,4,MaintenanceOwners,edgesDirection,24546,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,20,MaintenanceOwners,edgesDirection,14379,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,2,EnvironmentAggregate,edgesDirection,58999,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,12,MaintenanceOwners,edgesDirection,7870,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,4,EnvironmentAggregate,edgesDirection,91492,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,4,EnvironmentAggregate,edgesDirection,92520,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,EnvironmentAggregate,edgesDirection,46074,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,20,MaintenanceOwners,edgesDirection,15369,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,20,AgentOutlier,edgesDirection,8192,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,16,AgentHistory,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,EnvironmentCoverage,edgesDirection,9,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,16,AgentOutlier,edgesDirection,32544,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,16,EnvironmentAggregate,edgesDirection,22736,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,4,EnvironmentCoverage,edgesDirection,2,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,4,AgentHistory,edgesDirection,2,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,20,EnvironmentCoverage,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,1,AgentHistory,edgesDirection,17,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,16,EnvironmentAggregate,edgesDirection,7360,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,4,AgentHistory,edgesDirection,2,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,4,EnvironmentCoverage,edgesDirection,4,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,EnvironmentAggregate,edgesDirection,117015,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,12,AgentHistory,edgesDirection,1,-1,1


054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,AgentHistory,edgesDirection,12,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,12,AgentHistory,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,2,EnvironmentCoverage,edgesDirection,6,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,EnvironmentAggregate,edgesDirection,120888,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,MaintenanceOwners,edgesDirection,36215,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,1,AgentOutlier,edgesDirection,505111,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,EnvironmentCoverage,edgesDirection,10,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,AgentOutlier,edgesDirection,164426,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,EnvironmentAggregate,edgesDirection,46284,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,20,EnvironmentAggregate,edgesDirection,18621,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,EnvironmentCoverage,edgesDirection,2,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,20,AgentOutlier,edgesDirection,25955,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,AgentHistory,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,2,EnvironmentCoverage,edgesDirection,6,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,EnvironmentCoverage,edgesDirection,15,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,4,MaintenanceOwners,edgesDirection,23341,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,12,EnvironmentCoverage,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,16,EnvironmentAggregate,edgesDirection,22817,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,20,EnvironmentCoverage,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,2,AgentHistory,edgesDirection,7,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,8,AgentOutlier,edgesDirection,20502,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,MaintenanceOwners,edgesDirection,36500,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,MaintenanceOwners,edgesDirection,144961,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,2,MaintenanceOwners,edgesDirection,49059,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,8,EnvironmentCoverage,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,12,EnvironmentCoverage,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,20,MaintenanceOwners,edgesDirection,14361,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,8,EnvironmentAggregate,edgesDirection,15157,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,1,EnvironmentAggregate,edgesDirection,374345,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,4,EnvironmentAggregate,edgesDirection,92655,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,MaintenanceOwners,edgesDirection,94337,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,8,AgentHistory,edgesDirection,1,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,AgentOutlier,edgesDirection,163703,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,20,AgentOutlier,edgesDirection,25562,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,MaintenanceOwners,edgesDirection,91028,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,8,EnvironmentAggregate,edgesDirection,15620,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,16,AgentHistory,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,16,AgentOutlier,edgesDirection,31741,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,8,AgentHistory,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,2,AgentHistory,edgesDirection,6,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,1,EnvironmentAggregate,edgesDirection,365241,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,16,AgentOutlier,edgesDirection,32202,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,4,AgentHistory,edgesDirection,3,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,20,AgentOutlier,edgesDirection,26164,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,AgentOutlier,edgesDirection,253798,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,16,EnvironmentAggregate,edgesDirection,7350,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,20,EnvironmentAggregate,edgesDirection,6243,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,MaintenanceOwners,edgesDirection,148215,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,16,MaintenanceOwners,edgesDirection,6133,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,2,MaintenanceOwners,edgesDirection,45281,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,4,MaintenanceOwners,edgesDirection,22640,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,12,EnvironmentCoverage,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,4,AgentOutlier,edgesDirection,127331,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,4,EnvironmentCoverage,edgesDirection,2,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,MaintenanceOwners,edgesDirection,36129,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,16,EnvironmentCoverage,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,12,EnvironmentAggregate,edgesDirection,10101,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,MaintenanceOwners,edgesDirection,37603,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,20,AgentOutlier,edgesDirection,8147,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,4,EnvironmentCoverage,edgesDirection,5,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,AgentOutlier,edgesDirection,252338,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,20,MaintenanceOwners,edgesDirection,4533,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,EnvironmentCoverage,edgesDirection,2,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,12,AgentOutlier,edgesDirection,42529,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,1,AgentHistory,edgesDirection,12,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,AgentHistory,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,12,EnvironmentAggregate,edgesDirection,30521,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,2,EnvironmentAggregate,edgesDirection,58900,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,20,EnvironmentAggregate,edgesDirection,18684,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,4,AgentOutlier,edgesDirection,41083,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,20,AgentHistory,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,20,EnvironmentAggregate,edgesDirection,6239,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,8,MaintenanceOwners,edgesDirection,12270,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,12,EnvironmentAggregate,edgesDirection,31125,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,EnvironmentCoverage,edgesDirection,15,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,4,AgentHistory,edgesDirection,2,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,12,AgentHistory,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,2,AgentHistory,edgesDirection,5,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,AgentOutlier,edgesDirection,174215,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,1,MaintenanceOwners,edgesDirection,292528,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,16,EnvironmentCoverage,edgesDirection,1,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,EnvironmentCoverage,edgesDirection,8,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,20,AgentHistory,edgesDirection,1,-1,1


054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,4,EnvironmentCoverage,edgesDirection,3,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,20,EnvironmentAggregate,edgesDirection,5983,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,16,EnvironmentCoverage,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,16,AgentOutlier,edgesDirection,31734,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,AgentHistory,edgesDirection,7,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,EnvironmentAggregate,edgesDirection,119545,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,EnvironmentAggregate,edgesDirection,184013,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,20,MaintenanceOwners,edgesDirection,4676,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,12,MaintenanceOwners,edgesDirection,7715,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,2,AgentOutlier,edgesDirection,82160,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,12,MaintenanceOwners,edgesDirection,7610,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,4,AgentOutlier,edgesDirection,41008,-1,1


054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,AgentOutlier,edgesDirection,169444,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,AgentHistory,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,1,EnvironmentAggregate,edgesDirection,364609,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,4,AgentHistory,edgesDirection,3,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,16,AgentHistory,edgesDirection,1,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,MaintenanceOwners,edgesDirection,143508,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,4,MaintenanceOwners,edgesDirection,22927,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,2,EnvironmentAggregate,edgesDirection,59065,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,8,AgentOutlier,edgesDirection,64652,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,2,AgentOutlier,edgesDirection,82186,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,AgentHistory,edgesDirection,12,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,1,MaintenanceOwners,edgesDirection,287601,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,AgentOutlier,edgesDirection,163561,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,8,AgentHistory,edgesDirection,1,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,8,MaintenanceOwners,edgesDirection,11395,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,1,AgentOutlier,edgesDirection,162605,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,20,EnvironmentCoverage,edgesDirection,1,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,2,EnvironmentAggregate,edgesDirection,190180,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,16,EnvironmentAggregate,edgesDirection,7648,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,20,EnvironmentAggregate,edgesDirection,18204,-1,1

054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,small,12,AgentOutlier,edgesDirection,13505,-1,1
054e3f86-cef9-4a25-a657-ffcf11364208,AeonG,smartbench,large,12,AgentOutlier,edgesDirection,42503,-1,1

